"1635/11/10","寛永","12","10/01","乙亥","大"
"1635/12/10","寛永","12","11/01","乙亥","小"
"1636/01/08","寛永","12","12/01","乙亥","大"
"1636/02/07","寛永","13","01/01","丙子","大"
"1636/03/08","寛永","13","02/01","丙子","小"
"1636/04/06","寛永","13","03/01","丙子","小"
"1636/05/05","寛永","13","04/01","丙子","大"
"1636/06/04","寛永","13","05/01","丙子","小"
"1636/07/03","寛永","13","06/01","丙子","小"
"1636/08/01","寛永","13","07/01","丙子","大"
"1636/08/31","寛永","13","08/01","丙子","小"
"1636/09/29","寛永","13","09/01","丙子","大"
"1636/10/29","寛永","13","10/01","丙子","大"
"1636/11/28","寛永","13","11/01","丙子","大"
"1636/12/28","寛永","13","12/01","丙子","小"
"1637/01/26","寛永","14","01/01","丁丑","大"
"1637/02/25","寛永","14","02/01","丁丑","大"
"1637/03/27","寛永","14","03/01","丁丑","小"
"1637/04/25","寛永","14","閏03/01","丁丑","小"
"1637/05/24","寛永","14","04/01","丁丑","大"
"1637/06/23","寛永","14","05/01","丁丑","小"
"1637/07/22","寛永","14","06/01","丁丑","小"
"1637/08/20","寛永","14","07/01","丁丑","大"
"1637/09/19","寛永","14","08/01","丁丑","小"
"1637/10/18","寛永","14","09/01","丁丑","大"
"1637/11/17","寛永","14","10/01","丁丑","大"
"1637/12/17","寛永","14","11/01","丁丑","小"
"1638/01/15","寛永","14","12/01","丁丑","大"
"1638/02/14","寛永","15","01/01","戊寅","大"
"1638/03/16","寛永","15","02/01","戊寅","小"
"1638/04/14","寛永","15","03/01","戊寅","大"
"1638/05/14","寛永","15","04/01","戊寅","小"
"1638/06/12","寛永","15","05/01","戊寅","大"
"1638/07/12","寛永","15","06/01","戊寅","小"
"1638/08/10","寛永","15","07/01","戊寅","小"
"1638/09/08","寛永","15","08/01","戊寅","大"
"1638/10/08","寛永","15","09/01","戊寅","小"
"1638/11/06","寛永","15","10/01","戊寅","大"
"1638/12/06","寛永","15","11/01","戊寅","小"
"1639/01/04","寛永","15","12/01","戊寅","大"
"1639/02/03","寛永","16","01/01","己卯","大"
"1639/03/05","寛永","16","02/01","己卯","大"
"1639/04/04","寛永","16","03/01","己卯","小"
"1639/05/03","寛永","16","04/01","己卯","大"
"1639/06/02","寛永","16","05/01","己卯","小"
"1639/07/01","寛永","16","06/01","己卯","大"
"1639/07/31","寛永","16","07/01","己卯","小"
"1639/08/29","寛永","16","08/01","己卯","小"
"1639/09/27","寛永","16","09/01","己卯","大"
"1639/10/27","寛永","16","10/01","己卯","小"
"1639/11/25","寛永","16","11/01","己卯","大"
"1639/12/25","寛永","16","閏11/01","己卯","小"
"1640/01/23","寛永","16","12/01","己卯","大"
"1640/02/22","寛永","17","01/01","庚辰","大"
"1640/03/23","寛永","17","02/01","庚辰","小"
"1640/04/21","寛永","17","03/01","庚辰","大"
"1640/05/21","寛永","17","04/01","庚辰","大"
"1640/06/20","寛永","17","05/01","庚辰","小"
"1640/07/19","寛永","17","06/01","庚辰","小"
"1640/08/17","寛永","17","07/01","庚辰","大"
"1640/09/16","寛永","17","08/01","庚辰","小"
"1640/10/15","寛永","17","09/01","庚辰","大"
"1640/11/14","寛永","17","10/01","庚辰","小"
"1640/12/13","寛永","17","11/01","庚辰","大"
"1641/01/12","寛永","17","12/01","庚辰","小"
"1641/02/10","寛永","18","01/01","辛巳","大"
"1641/03/12","寛永","18","02/01","辛巳","小"
"1641/04/10","寛永","18","03/01","辛巳","大"
"1641/05/10","寛永","18","04/01","辛巳","大"
"1641/06/09","寛永","18","05/01","辛巳","小"
"1641/07/08","寛永","18","06/01","辛巳","大"
"1641/08/07","寛永","18","07/01","辛巳","小"
"1641/09/05","寛永","18","08/01","辛巳","大"
"1641/10/05","寛永","18","09/01","辛巳","小"
"1641/11/03","寛永","18","10/01","辛巳","大"
"1641/12/03","寛永","18","11/01","辛巳","小"
"1642/01/01","寛永","18","12/01","辛巳","大"
"1642/01/31","寛永","19","01/01","壬午","小"
"1642/03/01","寛永","19","02/01","壬午","大"
"1642/03/31","寛永","19","03/01","壬午","小"
"1642/04/29","寛永","19","04/01","壬午","大"
"1642/05/29","寛永","19","05/01","壬午","小"
"1642/06/27","寛永","19","06/01","壬午","大"
"1642/07/27","寛永","19","07/01","壬午","大"
"1642/08/26","寛永","19","08/01","壬午","小"
"1642/09/24","寛永","19","09/01","壬午","大"
"1642/10/24","寛永","19","閏09/01","壬午","小"
"1642/11/22","寛永","19","10/01","壬午","大"
"1642/12/22","寛永","19","11/01","壬午","小"
"1643/01/20","寛永","19","12/01","壬午","大"
"1643/02/19","寛永","20","01/01","癸未","小"
"1643/03/20","寛永","20","02/01","癸未","大"
"1643/04/19","寛永","20","03/01","癸未","小"
"1643/05/18","寛永","20","04/01","癸未","小"
"1643/06/16","寛永","20","05/01","癸未","大"
"1643/07/16","寛永","20","06/01","癸未","大"
"1643/08/15","寛永","20","07/01","癸未","小"
"1643/09/13","寛永","20","08/01","癸未","大"
"1643/10/13","寛永","20","09/01","癸未","大"
"1643/11/12","寛永","20","10/01","癸未","小"
"1643/12/11","寛永","20","11/01","癸未","大"
"1644/01/10","寛永","20","12/01","癸未","小"
"1644/02/08","寛永","21","01/01","甲申","大"
"1644/03/09","寛永","21","02/01","甲申","小"
"1644/04/07","寛永","21","03/01","甲申","大"
"1644/05/07","寛永","21","04/01","甲申","小"
"1644/06/05","寛永","21","05/01","甲申","小"
"1644/07/04","寛永","21","06/01","甲申","大"
"1644/08/03","寛永","21","07/01","甲申","小"
"1644/09/01","寛永","21","08/01","甲申","大"
"1644/10/01","寛永","21","09/01","甲申","大"
"1644/10/31","寛永","21","10/01","甲申","大"
"1644/11/30","寛永","21","11/01","甲申","小"
"1644/12/29","寛永","21","12/01","甲申","大"
"1645/01/12","寛永","21","12/15","甲申","大"
"1645/01/13","正保","01","12/16","甲申","大"
"1645/01/28","正保","02","01/01","乙酉","小"
"1645/02/26","正保","02","02/01","乙酉","大"
"1645/03/28","正保","02","03/01","乙酉","小"
"1645/04/26","正保","02","04/01","乙酉","大"
"1645/05/26","正保","02","05/01","乙酉","小"
"1645/06/24","正保","02","閏05/01","乙酉","小"
"1645/07/23","正保","02","06/01","乙酉","大"
"1645/08/22","正保","02","07/01","乙酉","小"
"1645/09/20","正保","02","08/01","乙酉","大"
"1645/10/20","正保","02","09/01","乙酉","大"
"1645/11/19","正保","02","10/01","乙酉","小"
"1645/12/18","正保","02","11/01","乙酉","大"
"1646/01/17","正保","02","12/01","乙酉","大"
"1646/02/16","正保","03","01/01","丙戌","小"
"1646/03/17","正保","03","02/01","丙戌","大"
"1646/04/16","正保","03","03/01","丙戌","小"
"1646/05/15","正保","03","04/01","丙戌","大"
"1646/06/14","正保","03","05/01","丙戌","小"
"1646/07/13","正保","03","06/01","丙戌","小"
"1646/08/11","正保","03","07/01","丙戌","大"
"1646/09/10","正保","03","08/01","丙戌","小"
"1646/10/09","正保","03","09/01","丙戌","大"
"1646/11/08","正保","03","10/01","丙戌","小"
"1646/12/07","正保","03","11/01","丙戌","大"
"1647/01/06","正保","03","12/01","丙戌","大"
"1647/02/05","正保","04","01/01","丁亥","大"
"1647/03/07","正保","04","02/01","丁亥","小"
"1647/04/05","正保","04","03/01","丁亥","大"
"1647/05/05","正保","04","04/01","丁亥","小"
"1647/06/03","正保","04","05/01","丁亥","大"
"1647/07/03","正保","04","06/01","丁亥","小"
"1647/08/01","正保","04","07/01","丁亥","小"
"1647/08/30","正保","04","08/01","丁亥","小"
"1647/09/28","正保","04","09/01","丁亥","大"
"1647/10/28","正保","04","10/01","丁亥","大"
"1647/11/27","正保","04","11/01","丁亥","小"
"1647/12/26","正保","04","12/01","丁亥","大"
"1648/01/25","正保","05","01/01","戊子","大"
"1648/02/24","正保","05","閏01/01","戊子","小"
"1648/03/24","正保","05","02/01","戊子","大"
"1648/04/06","正保","05","02/14","戊子","大"
"1648/04/07","慶安","01","02/15","戊子","大"
"1648/04/23","慶安","01","03/01","戊子","大"
"1648/05/23","慶安","01","04/01","戊子","小"
"1648/06/21","慶安","01","05/01","戊子","小"
"1648/07/20","慶安","01","06/01","戊子","大"
"1648/08/19","慶安","01","07/01","戊子","小"
"1648/09/17","慶安","01","08/01","戊子","大"
"1648/10/17","慶安","01","09/01","戊子","小"
"1648/11/15","慶安","01","10/01","戊子","大"
"1648/12/15","慶安","01","11/01","戊子","小"
"1649/01/13","慶安","01","12/01","戊子","大"
"1649/02/12","慶安","02","01/01","己丑","小"
"1649/03/13","慶安","02","02/01","己丑","大"
"1649/04/12","慶安","02","03/01","己丑","大"
"1649/05/12","慶安","02","04/01","己丑","小"
"1649/06/10","慶安","02","05/01","己丑","大"
"1649/07/10","慶安","02","06/01","己丑","小"
"1649/08/08","慶安","02","07/01","己丑","大"
"1649/09/07","慶安","02","08/01","己丑","小"
"1649/10/06","慶安","02","09/01","己丑","大"
"1649/11/05","慶安","02","10/01","己丑","小"
"1649/12/04","慶安","02","11/01","己丑","大"
"1650/01/03","慶安","02","12/01","己丑","小"
"1650/02/01","慶安","03","01/01","庚寅","大"
"1650/03/03","慶安","03","02/01","庚寅","小"
"1650/04/01","慶安","03","03/01","庚寅","大"
"1650/05/01","慶安","03","04/01","庚寅","小"
"1650/05/30","慶安","03","05/01","庚寅","大"
"1650/06/29","慶安","03","06/01","庚寅","大"
"1650/07/29","慶安","03","07/01","庚寅","小"
"1650/08/27","慶安","03","08/01","庚寅","大"
"1650/09/26","慶安","03","09/01","庚寅","小"
"1650/10/25","慶安","03","10/01","庚寅","大"
"1650/11/24","慶安","03","閏10/01","庚寅","小"
"1650/12/23","慶安","03","11/01","庚寅","大"
"1651/01/22","慶安","03","12/01","庚寅","小"
"1651/02/20","慶安","04","01/01","辛卯","大"
"1651/03/22","慶安","04","02/01","辛卯","小"
"1651/04/20","慶安","04","03/01","辛卯","大"
"1651/05/20","慶安","04","04/01","辛卯","小"
"1651/06/18","慶安","04","05/01","辛卯","大"
"1651/07/18","慶安","04","06/01","辛卯","小"
"1651/08/16","慶安","04","07/01","辛卯","大"
"1651/09/15","慶安","04","08/01","辛卯","大"
"1651/10/15","慶安","04","09/01","辛卯","小"
"1651/11/13","慶安","04","10/01","辛卯","大"
"1651/12/13","慶安","04","11/01","辛卯","小"
"1652/01/11","慶安","04","12/01","辛卯","大"
"1652/02/10","慶安","05","01/01","壬辰","小"
"1652/03/10","慶安","05","02/01","壬辰","大"
"1652/04/09","慶安","05","03/01","壬辰","小"
"1652/05/08","慶安","05","04/01","壬辰","小"
"1652/06/06","慶安","05","05/01","壬辰","大"
"1652/07/06","慶安","05","06/01","壬辰","小"
"1652/08/04","慶安","05","07/01","壬辰","大"
"1652/09/03","慶安","05","08/01","壬辰","大"
"1652/10/03","慶安","05","09/01","壬辰","小"
"1652/10/19","慶安","05","09/17","壬辰","小"
"1652/10/20","承応","01","09/18","壬辰","小"
"1652/11/01","承応","01","10/01","壬辰","大"
"1652/12/01","承応","01","11/01","壬辰","大"
"1652/12/31","承応","01","12/01","壬辰","小"
"1653/01/29","承応","02","01/01","癸巳","大"
"1653/02/28","承応","02","02/01","癸巳","小"
"1653/03/29","承応","02","03/01","癸巳","大"
"1653/04/28","承応","02","04/01","癸巳","小"
"1653/05/27","承応","02","05/01","癸巳","小"
"1653/06/25","承応","02","06/01","癸巳","大"
"1653/07/25","承応","02","閏06/01","癸巳","小"
"1653/08/23","承応","02","07/01","癸巳","大"
"1653/09/22","承応","02","08/01","癸巳","大"
"1653/10/22","承応","02","09/01","癸巳","小"
"1653/11/20","承応","02","10/01","癸巳","大"
"1653/12/20","承応","02","11/01","癸巳","大"
"1654/01/19","承応","02","12/01","癸巳","小"
"1654/02/17","承応","03","01/01","甲午","大"
"1654/03/19","承応","03","02/01","甲午","小"
"1654/04/17","承応","03","03/01","甲午","大"
"1654/05/17","承応","03","04/01","甲午","小"
"1654/06/15","承応","03","05/01","甲午","小"
"1654/07/14","承応","03","06/01","甲午","大"
"1654/08/13","承応","03","07/01","甲午","小"
"1654/09/11","承応","03","08/01","甲午","大"
"1654/10/11","承応","03","09/01","甲午","小"
"1654/11/09","承応","03","10/01","甲午","大"
"1654/12/09","承応","03","11/01","甲午","大"
"1655/01/08","承応","03","12/01","甲午","大"
"1655/02/07","承応","04","01/01","乙未","小"
"1655/03/08","承応","04","02/01","乙未","大"
"1655/04/07","承応","04","03/01","乙未","小"
"1655/05/06","承応","04","04/01","乙未","大"
"1655/05/17","承応","04","04/12","乙未","大"
"1655/05/18","明暦","01","04/13","乙未","大"
"1655/06/05","明暦","01","05/01","乙未","小"
"1655/07/04","明暦","01","06/01","乙未","小"
"1655/08/02","明暦","01","07/01","乙未","小"
"1655/08/31","明暦","01","08/01","乙未","大"
"1655/09/30","明暦","01","09/01","乙未","小"
"1655/10/29","明暦","01","10/01","乙未","大"
"1655/11/28","明暦","01","11/01","乙未","大"
"1655/12/28","明暦","01","12/01","乙未","大"
"1656/01/27","明暦","02","01/01","丙申","小"
"1656/02/25","明暦","02","02/01","丙申","大"
"1656/03/26","明暦","02","03/01","丙申","大"
"1656/04/25","明暦","02","04/01","丙申","小"
"1656/05/24","明暦","02","閏04/01","丙申","大"
"1656/06/23","明暦","02","05/01","丙申","小"
"1656/07/22","明暦","02","06/01","丙申","小"
"1656/08/20","明暦","02","07/01","丙申","小"
"1656/09/18","明暦","02","08/01","丙申","大"
"1656/10/18","明暦","02","09/01","丙申","小"
"1656/11/16","明暦","02","10/01","丙申","大"
"1656/12/16","明暦","02","11/01","丙申","大"
"1657/01/15","明暦","02","12/01","丙申","小"
"1657/02/13","明暦","03","01/01","丁酉","大"
"1657/03/15","明暦","03","02/01","丁酉","大"
"1657/04/14","明暦","03","03/01","丁酉","大"
"1657/05/14","明暦","03","04/01","丁酉","小"
"1657/06/12","明暦","03","05/01","丁酉","小"
"1657/07/11","明暦","03","06/01","丁酉","大"
"1657/08/10","明暦","03","07/01","丁酉","小"
"1657/09/08","明暦","03","08/01","丁酉","大"
"1657/10/08","明暦","03","09/01","丁酉","小"
"1657/11/06","明暦","03","10/01","丁酉","小"
"1657/12/05","明暦","03","11/01","丁酉","大"
"1658/01/04","明暦","03","12/01","丁酉","大"
"1658/02/03","明暦","04","01/01","戊戌","小"
"1658/03/04","明暦","04","02/01","戊戌","大"
"1658/04/03","明暦","04","03/01","戊戌","大"
"1658/05/03","明暦","04","04/01","戊戌","小"
"1658/06/01","明暦","04","05/01","戊戌","大"
"1658/07/01","明暦","04","06/01","戊戌","小"
"1658/07/30","明暦","04","07/01","戊戌","大"
"1658/08/20","明暦","04","07/22","戊戌","大"
"1658/08/21","万治","01","07/23","戊戌","大"
"1658/08/29","万治","01","08/01","戊戌","小"
"1658/09/27","万治","01","09/01","戊戌","大"
"1658/10/27","万治","01","10/01","戊戌","小"
"1658/11/25","万治","01","11/01","戊戌","小"
"1658/12/24","万治","01","12/01","戊戌","大"
"1659/01/23","万治","01","閏12/01","戊戌","大"
"1659/02/22","万治","02","01/01","己亥","小"
"1659/03/23","万治","02","02/01","己亥","大"
"1659/04/22","万治","02","03/01","己亥","小"
"1659/05/21","万治","02","04/01","己亥","大"
"1659/06/20","万治","02","05/01","己亥","大"
"1659/07/20","万治","02","06/01","己亥","小"
"1659/08/18","万治","02","07/01","己亥","大"
"1659/09/17","万治","02","08/01","己亥","小"
"1659/10/16","万治","02","09/01","己亥","大"
"1659/11/15","万治","02","10/01","己亥","小"
"1659/12/14","万治","02","11/01","己亥","大"
"1660/01/13","万治","02","12/01","己亥","小"
"1660/02/11","万治","03","01/01","庚子","大"
"1660/03/12","万治","03","02/01","庚子","小"
"1660/04/10","万治","03","03/01","庚子","小"
"1660/05/09","万治","03","04/01","庚子","大"
"1660/06/08","万治","03","05/01","庚子","大"
"1660/07/08","万治","03","06/01","庚子","小"
"1660/08/06","万治","03","07/01","庚子","大"
"1660/09/05","万治","03","08/01","庚子","大"
"1660/10/05","万治","03","09/01","庚子","小"
"1660/11/03","万治","03","10/01","庚子","大"
"1660/12/03","万治","03","11/01","庚子","小"
"1661/01/01","万治","03","12/01","庚子","大"
"1661/01/31","万治","04","01/01","辛丑","小"
"1661/03/01","万治","04","02/01","辛丑","大"
"1661/03/31","万治","04","03/01","辛丑","小"
"1661/04/29","万治","04","04/01","辛丑","小"
"1661/05/22","万治","04","04/24","辛丑","小"
"1661/05/23","寛文","01","04/25","辛丑","小"
"1661/05/28","寛文","01","05/01","辛丑","大"
"1661/06/27","寛文","01","06/01","辛丑","小"
"1661/07/26","寛文","01","07/01","辛丑","大"
"1661/08/25","寛文","01","08/01","辛丑","大"
"1661/09/24","寛文","01","閏08/01","辛丑","小"
"1661/10/23","寛文","01","09/01","辛丑","大"
"1661/11/22","寛文","01","10/01","辛丑","大"
"1661/12/22","寛文","01","11/01","辛丑","小"
"1662/01/20","寛文","01","12/01","辛丑","大"
"1662/02/19","寛文","02","01/01","壬寅","小"
"1662/03/20","寛文","02","02/01","壬寅","大"
"1662/04/19","寛文","02","03/01","壬寅","小"
"1662/05/18","寛文","02","04/01","壬寅","小"
"1662/06/16","寛文","02","05/01","壬寅","大"
"1662/07/16","寛文","02","06/01","壬寅","小"
"1662/08/14","寛文","02","07/01","壬寅","大"
"1662/09/13","寛文","02","08/01","壬寅","小"
"1662/10/12","寛文","02","09/01","壬寅","大"
"1662/11/11","寛文","02","10/01","壬寅","大"
"1662/12/11","寛文","02","11/01","壬寅","大"
"1663/01/10","寛文","02","12/01","壬寅","小"
"1663/02/08","寛文","03","01/01","癸卯","大"
"1663/03/10","寛文","03","02/01","癸卯","小"
"1663/04/08","寛文","03","03/01","癸卯","大"
"1663/05/08","寛文","03","04/01","癸卯","小"
"1663/06/06","寛文","03","05/01","癸卯","小"
"1663/07/05","寛文","03","06/01","癸卯","小"
"1663/08/03","寛文","03","07/01","癸卯","大"
"1663/09/02","寛文","03","08/01","癸卯","小"
"1663/10/01","寛文","03","09/01","癸卯","大"
"1663/10/31","寛文","03","10/01","癸卯","大"
"1663/11/30","寛文","03","11/01","癸卯","大"
"1663/12/30","寛文","03","12/01","癸卯","小"
"1664/01/28","寛文","04","01/01","甲辰","大"
"1664/02/27","寛文","04","02/01","甲辰","大"
"1664/03/28","寛文","04","03/01","甲辰","小"
"1664/04/26","寛文","04","04/01","甲辰","大"
"1664/05/26","寛文","04","05/01","甲辰","小"
"1664/06/24","寛文","04","閏05/01","甲辰","小"
"1664/07/23","寛文","04","06/01","甲辰","小"
"1664/08/21","寛文","04","07/01","甲辰","大"
"1664/09/20","寛文","04","08/01","甲辰","小"
"1664/10/19","寛文","04","09/01","甲辰","大"
"1664/11/18","寛文","04","10/01","甲辰","大"
"1664/12/18","寛文","04","11/01","甲辰","小"
"1665/01/16","寛文","04","12/01","甲辰","大"
"1665/02/15","寛文","05","01/01","乙巳","大"
"1665/03/17","寛文","05","02/01","乙巳","大"
"1665/04/16","寛文","05","03/01","乙巳","小"
"1665/05/15","寛文","05","04/01","乙巳","大"
"1665/06/14","寛文","05","05/01","乙巳","小"
"1665/07/13","寛文","05","06/01","乙巳","小"
"1665/08/11","寛文","05","07/01","乙巳","小"
"1665/09/09","寛文","05","08/01","乙巳","大"
"1665/10/09","寛文","05","09/01","乙巳","小"
"1665/11/07","寛文","05","10/01","乙巳","大"
"1665/12/07","寛文","05","11/01","乙巳","大"
"1666/01/06","寛文","05","12/01","乙巳","小"
"1666/02/04","寛文","06","01/01","丙午","大"
"1666/03/06","寛文","06","02/01","丙午","大"
"1666/04/05","寛文","06","03/01","丙午","小"
"1666/05/04","寛文","06","04/01","丙午","大"
"1666/06/03","寛文","06","05/01","丙午","小"
"1666/07/02","寛文","06","06/01","丙午","大"
"1666/08/01","寛文","06","07/01","丙午","小"
"1666/08/30","寛文","06","08/01","丙午","大"
"1666/09/29","寛文","06","09/01","丙午","小"
"1666/10/28","寛文","06","10/01","丙午","小"
"1666/11/26","寛文","06","11/01","丙午","大"
"1666/12/26","寛文","06","12/01","丙午","小"
"1667/01/24","寛文","07","01/01","丁未","大"
"1667/02/23","寛文","07","02/01","丁未","大"
"1667/03/25","寛文","07","閏02/01","丁未","小"
"1667/04/23","寛文","07","03/01","丁未","大"
"1667/05/23","寛文","07","04/01","丁未","大"
"1667/06/22","寛文","07","05/01","丁未","小"
"1667/07/21","寛文","07","06/01","丁未","大"
"1667/08/20","寛文","07","07/01","丁未","小"
"1667/09/18","寛文","07","08/01","丁未","大"
"1667/10/18","寛文","07","09/01","丁未","小"
"1667/11/16","寛文","07","10/01","丁未","小"
"1667/12/15","寛文","07","11/01","丁未","大"
"1668/01/14","寛文","07","12/01","丁未","小"
"1668/02/12","寛文","08","01/01","戊申","大"
"1668/03/13","寛文","08","02/01","戊申","大"
"1668/04/12","寛文","08","03/01","戊申","小"
"1668/05/11","寛文","08","04/01","戊申","大"
"1668/06/10","寛文","08","05/01","戊申","小"
"1668/07/09","寛文","08","06/01","戊申","大"
"1668/08/08","寛文","08","07/01","戊申","大"
"1668/09/07","寛文","08","08/01","戊申","小"
"1668/10/06","寛文","08","09/01","戊申","大"
"1668/11/05","寛文","08","10/01","戊申","小"
"1668/12/04","寛文","08","11/01","戊申","大"
"1669/01/03","寛文","08","12/01","戊申","小"
"1669/02/01","寛文","09","01/01","己酉","小"
"1669/03/02","寛文","09","02/01","己酉","大"
"1669/04/01","寛文","09","03/01","己酉","小"
"1669/04/30","寛文","09","04/01","己酉","大"
"1669/05/30","寛文","09","05/01","己酉","小"
"1669/06/28","寛文","09","06/01","己酉","大"
"1669/07/28","寛文","09","07/01","己酉","大"
"1669/08/27","寛文","09","08/01","己酉","小"
"1669/09/25","寛文","09","09/01","己酉","大"
"1669/10/25","寛文","09","10/01","己酉","大"
"1669/11/24","寛文","09","閏10/01","己酉","小"
"1669/12/23","寛文","09","11/01","己酉","大"
"1670/01/22","寛文","09","12/01","己酉","小"
"1670/02/20","寛文","10","01/01","庚戌","小"
"1670/03/21","寛文","10","02/01","庚戌","大"
"1670/04/20","寛文","10","03/01","庚戌","小"
"1670/05/19","寛文","10","04/01","庚戌","大"
"1670/06/18","寛文","10","05/01","庚戌","小"
"1670/07/17","寛文","10","06/01","庚戌","大"
"1670/08/16","寛文","10","07/01","庚戌","小"
"1670/09/14","寛文","10","08/01","庚戌","大"
"1670/10/14","寛文","10","09/01","庚戌","大"
"1670/11/13","寛文","10","10/01","庚戌","大"
"1670/12/13","寛文","10","11/01","庚戌","小"
"1671/01/11","寛文","10","12/01","庚戌","大"
"1671/02/10","寛文","11","01/01","辛亥","小"
"1671/03/11","寛文","11","02/01","辛亥","大"
"1671/04/10","寛文","11","03/01","辛亥","小"
"1671/05/09","寛文","11","04/01","辛亥","小"
"1671/06/07","寛文","11","05/01","辛亥","大"
"1671/07/07","寛文","11","06/01","辛亥","小"
"1671/08/05","寛文","11","07/01","辛亥","小"
"1671/09/03","寛文","11","08/01","辛亥","大"
"1671/10/03","寛文","11","09/01","辛亥","大"
"1671/11/02","寛文","11","10/01","辛亥","大"
"1671/12/02","寛文","11","11/01","辛亥","小"
"1671/12/31","寛文","11","12/01","辛亥","大"
"1672/01/30","寛文","12","01/01","壬子","大"
"1672/02/29","寛文","12","02/01","壬子","小"
"1672/03/29","寛文","12","03/01","壬子","大"
"1672/04/28","寛文","12","04/01","壬子","小"
"1672/05/27","寛文","12","05/01","壬子","小"
"1672/06/25","寛文","12","06/01","壬子","小"
"1672/07/24","寛文","12","閏06/01","壬子","大"
"1672/08/23","寛文","12","07/01","壬子","小"
"1672/09/21","寛文","12","08/01","壬子","大"
"1672/10/21","寛文","12","09/01","壬子","大"
"1672/11/20","寛文","12","10/01","壬子","小"
"1672/12/19","寛文","12","11/01","壬子","大"
"1673/01/18","寛文","12","12/01","壬子","大"
"1673/02/17","寛文","13","01/01","癸丑","大"
"1673/03/19","寛文","13","02/01","癸丑","小"
"1673/04/17","寛文","13","03/01","癸丑","大"
"1673/05/17","寛文","13","04/01","癸丑","小"
"1673/06/15","寛文","13","05/01","癸丑","小"
"1673/07/14","寛文","13","06/01","癸丑","小"
"1673/08/12","寛文","13","07/01","癸丑","大"
"1673/09/11","寛文","13","08/01","癸丑","小"
"1673/10/10","寛文","13","09/01","癸丑","大"
"1673/10/29","寛文","13","09/20","癸丑","大"
"1673/10/30","延宝","01","09/21","癸丑","大"
"1673/11/09","延宝","01","10/01","癸丑","小"
"1673/12/08","延宝","01","11/01","癸丑","大"
"1674/01/07","延宝","01","12/01","癸丑","大"
"1674/02/06","延宝","02","01/01","甲寅","大"
"1674/03/08","延宝","02","02/01","甲寅","小"
"1674/04/06","延宝","02","03/01","甲寅","大"
"1674/05/06","延宝","02","04/01","甲寅","小"
"1674/06/04","延宝","02","05/01","甲寅","大"
"1674/07/04","延宝","02","06/01","甲寅","小"
"1674/08/02","延宝","02","07/01","甲寅","小"
"1674/08/31","延宝","02","08/01","甲寅","大"
"1674/09/30","延宝","02","09/01","甲寅","小"
"1674/10/29","延宝","02","10/01","甲寅","大"
"1674/11/28","延宝","02","11/01","甲寅","小"
"1674/12/27","延宝","02","12/01","甲寅","大"
"1675/01/26","延宝","03","01/01","乙卯","大"
"1675/02/25","延宝","03","02/01","乙卯","小"
"1675/03/26","延宝","03","03/01","乙卯","大"
"1675/04/25","延宝","03","04/01","乙卯","大"
"1675/05/25","延宝","03","閏04/01","乙卯","小"
"1675/06/23","延宝","03","05/01","乙卯","大"
"1675/07/23","延宝","03","06/01","乙卯","小"
"1675/08/21","延宝","03","07/01","乙卯","大"
"1675/09/20","延宝","03","08/01","乙卯","小"
"1675/10/19","延宝","03","09/01","乙卯","小"
"1675/11/17","延宝","03","10/01","乙卯","大"
"1675/12/17","延宝","03","11/01","乙卯","小"
"1676/01/15","延宝","03","12/01","乙卯","大"
"1676/02/14","延宝","04","01/01","丙辰","大"
"1676/03/15","延宝","04","02/01","丙辰","小"
"1676/04/13","延宝","04","03/01","丙辰","大"
"1676/05/13","延宝","04","04/01","丙辰","大"
"1676/06/12","延宝","04","05/01","丙辰","小"
"1676/07/11","延宝","04","06/01","丙辰","大"
"1676/08/10","延宝","04","07/01","丙辰","小"
"1676/09/08","延宝","04","08/01","丙辰","大"
"1676/10/08","延宝","04","09/01","丙辰","小"
"1676/11/06","延宝","04","10/01","丙辰","小"
"1676/12/05","延宝","04","11/01","丙辰","大"
"1677/01/04","延宝","04","12/01","丙辰","小"
"1677/02/02","延宝","05","01/01","丁巳","大"
"1677/03/04","延宝","05","02/01","丁巳","小"
"1677/04/02","延宝","05","03/01","丁巳","大"
"1677/05/02","延宝","05","04/01","丁巳","大"
"1677/06/01","延宝","05","05/01","丁巳","小"
"1677/06/30","延宝","05","06/01","丁巳","大"
"1677/07/30","延宝","05","07/01","丁巳","小"
"1677/08/28","延宝","05","08/01","丁巳","大"
"1677/09/27","延宝","05","09/01","丁巳","大"
"1677/10/27","延宝","05","10/01","丁巳","小"
"1677/11/25","延宝","05","11/01","丁巳","大"
"1677/12/25","延宝","05","12/01","丁巳","小"
"1678/01/23","延宝","05","閏12/01","丁巳","小"
"1678/02/21","延宝","06","01/01","戊午","大"
"1678/03/23","延宝","06","02/01","戊午","小"
"1678/04/21","延宝","06","03/01","戊午","大"
"1678/05/21","延宝","06","04/01","戊午","小"
"1678/06/19","延宝","06","05/01","戊午","大"
"1678/07/19","延宝","06","06/01","戊午","小"
"1678/08/17","延宝","06","07/01","戊午","大"
"1678/09/16","延宝","06","08/01","戊午","大"
"1678/10/16","延宝","06","09/01","戊午","小"
"1678/11/14","延宝","06","10/01","戊午","大"
"1678/12/14","延宝","06","11/01","戊午","大"
"1679/01/13","延宝","06","12/01","戊午","小"
"1679/02/11","延宝","07","01/01","己未","小"
